Transaction_ID,Date,Time,DateTime,Month,Quarter,Day_of_Week,Hour,WeekDay,WeekNumber,Is_Weekend,Is_Night_Txn,Sender_UPI,Receiver_UPI,Sender_Bank,Receiver_Bank,Sender_State,Receiver_State,Cross_State_Txn,Amount_INR,Amount_INR_Capped,Amount_Category,Transaction_Type,UPI_App,Device_Type,Is_Fraud,Fraud_Type,Fraud_Flag,Response_Time_Sec,Login_Attempts,New_Device_Used,Odd_Hour_Txn,Risk_Score,Risk_Label,Fraud_Velocity
TXN0002629,2024-10-23,12:01:59,2024-10-23 12:01:59,October,Q4,Wednesday,12,Wednesday,43,0,0,ashok548@oksbi,anita965@okhdfcbank,Hdfc,Pnb,Haryana,Haryana,0,9964.33,9964.33,Medium (₹2K-10K),Emi,Bhim,Web,0,,LEGITIMATE,30,1,1,0,25.9,Medium,0
TXN0003486,2024-10-23,14:13:37,2024-10-23 14:13:37,October,Q4,Wednesday,14,Wednesday,43,0,0,arun88@paytm,arun642@axisbank,Sbi,Pnb,Telangana,Telangana,0,3625.48,3625.48,Medium (₹2K-10K),Recharge,Amazon Pay,Android,0,,LEGITIMATE,25,1,1,0,7.4,Low,0
TXN0003770,2024-10-23,14:27:13,2024-10-23 14:27:13,October,Q4,Wednesday,14,Wednesday,43,0,0,priya185@paytm,meena556@upi,Hdfc,Sbi,Rajasthan,Uttar Pradesh,1,3959.54,3959.54,Medium (₹2K-10K),Bill Payment,Phonepe,Ios,0,,LEGITIMATE,13,2,0,0,14.1,Low,0
TXN0001235,2024-10-23,16:14:19,2024-10-23 16:14:19,October,Q4,Wednesday,16,Wednesday,43,0,0,deepa93@okhdfcbank,rajesh334@oksbi,Union Bank,Bob,Haryana,Gujarat,1,7920.51,7920.51,Medium (₹2K-10K),Investment,Whatsapp Pay,Ios,0,,LEGITIMATE,55,1,0,0,33.0,Medium,0
TXN0001456,2024-10-23,16:18:25,2024-10-23 16:18:25,October,Q4,Wednesday,16,Wednesday,43,0,0,sunita487@paytm,arun733@oksbi,Yes Bank,Axis,Rajasthan,Maharashtra,1,31442.08,31442.08,Large (₹10K-50K),P2P,Mobikwik,Web,0,,LEGITIMATE,5,1,0,0,22.1,Low,0
TXN0004401,2024-10-23,19:18:59,2024-10-23 19:18:59,October,Q4,Wednesday,19,Wednesday,43,0,0,vikram207@apl,arun732@paytm,Hdfc,Union Bank,Madhya Pradesh,Delhi,1,308.8,308.8,Micro (<₹500),Recharge,Bhim,Ios,0,,LEGITIMATE,42,2,0,0,2.4,Low,0
TXN0000286,2024-10-24,06:33:08,2024-10-24 06:33:08,October,Q4,Thursday,6,Thursday,43,0,0,kavitha7@ybl,pooja220@paytm,Kotak,Pnb,West Bengal,West Bengal,0,83223.88,83223.88,High (₹50K-2L),Emi,Google Pay,Ios,0,,LEGITIMATE,51,1,0,0,1.8,Low,0
TXN0000250,2024-10-24,06:36:33,2024-10-24 06:36:33,October,Q4,Thursday,6,Thursday,43,0,0,sunita533@oksbi,dinesh671@axisbank,Hdfc,Kotak,Kerala,Odisha,1,82010.41,82010.41,High (₹50K-2L),P2M,Bhim,Web,0,,LEGITIMATE,21,1,0,0,27.8,Medium,0
TXN0002869,2024-10-24,06:36:34,2024-10-24 06:36:34,October,Q4,Thursday,6,Thursday,43,0,0,nisha736@okhdfcbank,priya323@oksbi,Hdfc,Hdfc,Gujarat,Odisha,1,951.25,951.25,Small (₹500-2K),P2P,Bhim,Web,0,,LEGITIMATE,20,1,0,0,12.0,Low,0
TXN0001058,2024-10-24,06:58:14,2024-10-24 06:58:14,October,Q4,Thursday,6,Thursday,43,0,0,amit50@oksbi,dinesh295@axisbank,Axis,Icici,West Bengal,Kerala,1,5546.77,5546.77,Medium (₹2K-10K),Recharge,Google Pay,Web,0,,LEGITIMATE,27,2,1,0,38.8,Medium,0
TXN0000392,2024-10-24,08:53:54,2024-10-24 08:53:54,October,Q4,Thursday,8,Thursday,43,0,0,deepa220@ybl,suresh49@ybl,Pnb,Icici,Kerala,Gujarat,1,8966.74,8966.74,Medium (₹2K-10K),Investment,Bhim,Ios,0,,LEGITIMATE,17,2,1,0,39.9,Medium,0
TXN0003143,2024-10-24,09:53:54,2024-10-24 09:53:54,October,Q4,Thursday,9,Thursday,43,0,0,rajesh886@okhdfcbank,kavitha482@icici,Union Bank,Yes Bank,Telangana,Maharashtra,1,9862.86,9862.86,Medium (₹2K-10K),P2P,Bhim,Ios,0,,LEGITIMATE,29,1,0,0,11.3,Low,0
TXN0000465,2024-10-24,11:21:54,2024-10-24 11:21:54,October,Q4,Thursday,11,Thursday,43,0,0,deepa252@icici,ravi23@icici,Sbi,Sbi,Tamil Nadu,Tamil Nadu,0,2178.89,2178.89,Medium (₹2K-10K),Bill Payment,Phonepe,Ios,0,,LEGITIMATE,19,2,1,0,33.9,Medium,0
TXN0004764,2024-10-24,12:53:50,2024-10-24 12:53:50,October,Q4,Thursday,12,Thursday,43,0,0,vikram912@okhdfcbank,anita212@icici,Yes Bank,Kotak,Gujarat,Kerala,1,49210.62,49210.62,Large (₹10K-50K),P2M,Google Pay,Android,0,,LEGITIMATE,41,1,0,0,21.2,Low,0
TXN0002358,2024-10-24,15:31:19,2024-10-24 15:31:19,October,Q4,Thursday,15,Thursday,43,0,0,meena247@axisbank,suresh719@axisbank,Axis,Sbi,Gujarat,Delhi,1,1360.35,1360.35,Small (₹500-2K),Emi,Whatsapp Pay,Web,0,,LEGITIMATE,25,2,1,0,15.5,Low,0
TXN0003974,2024-10-24,21:02:30,2024-10-24 21:02:30,October,Q4,Thursday,21,Thursday,43,0,0,ravi887@paytm,anita103@axisbank,Yes Bank,Icici,Bihar,Uttar Pradesh,1,2528.17,2528.17,Medium (₹2K-10K),Investment,Amazon Pay,Web,0,,LEGITIMATE,20,2,0,0,4.7,Low,0
TXN0000971,2024-10-24,21:29:20,2024-10-24 21:29:20,October,Q4,Thursday,21,Thursday,43,0,0,suresh765@paytm,deepa643@ybl,Bob,Union Bank,Haryana,Delhi,1,2801.42,2801.42,Medium (₹2K-10K),Recharge,Bhim,Web,0,,LEGITIMATE,16,1,0,0,19.9,Low,0
TXN0004378,2024-10-24,21:31:37,2024-10-24 21:31:37,October,Q4,Thursday,21,Thursday,43,0,0,arun227@oksbi,kavitha878@icici,Kotak,Axis,Kerala,Punjab,1,1979.2,1979.2,Small (₹500-2K),Emi,Paytm,Ios,0,,LEGITIMATE,16,1,0,0,5.1,Low,0
TXN0002930,2024-10-25,06:46:01,2024-10-25 06:46:01,October,Q4,Friday,6,Friday,43,0,0,vikram659@okhdfcbank,kavitha240@upi,Kotak,Bob,Haryana,Gujarat,1,3573.27,3573.27,Medium (₹2K-10K),Emi,Whatsapp Pay,Ios,0,,LEGITIMATE,22,1,0,0,17.2,Low,0
TXN0000157,2024-10-25,06:55:49,2024-10-25 06:55:49,October,Q4,Friday,6,Friday,43,0,0,amit749@apl,anita871@okhdfcbank,Bob,Union Bank,Haryana,Gujarat,1,34374.29,34374.29,Large (₹10K-50K),P2P,Paytm,Web,0,,LEGITIMATE,34,2,0,0,32.0,Medium,0
TXN0004628,2024-10-25,10:17:58,2024-10-25 10:17:58,October,Q4,Friday,10,Friday,43,0,0,anita672@paytm,vikram385@apl,Bob,Union Bank,Bihar,Karnataka,1,9224.75,9224.75,Medium (₹2K-10K),P2M,Mobikwik,Ios,0,,LEGITIMATE,9,2,0,0,36.6,Medium,0
TXN0002742,2024-10-25,10:52:37,2024-10-25 10:52:37,October,Q4,Friday,10,Friday,43,0,0,nisha706@apl,pooja563@paytm,Union Bank,Axis,Gujarat,Punjab,1,6619.66,6619.66,Medium (₹2K-10K),Investment,Mobikwik,Web,0,,LEGITIMATE,22,1,0,0,13.1,Low,0
TXN0004681,2024-10-25,11:01:02,2024-10-25 11:01:02,October,Q4,Friday,11,Friday,43,0,0,nisha339@ybl,amit40@ybl,Sbi,Kotak,Odisha,Karnataka,1,3424.97,3424.97,Medium (₹2K-10K),Bill Payment,Amazon Pay,Web,0,,LEGITIMATE,19,1,0,0,5.9,Low,0
TXN0000307,2024-10-25,11:07:57,2024-10-25 11:07:57,October,Q4,Friday,11,Friday,43,0,0,vikram984@axisbank,rajesh638@ybl,Sbi,Bob,Gujarat,Gujarat,0,9078.89,9078.89,Medium (₹2K-10K),Investment,Mobikwik,Web,0,,LEGITIMATE,33,2,1,0,1.5,Low,0
TXN0000070,2024-10-25,11:17:44,2024-10-25 11:17:44,October,Q4,Friday,11,Friday,43,0,0,kavitha944@paytm,anita7@icici,Yes Bank,Union Bank,Maharashtra,Kerala,1,27801.74,27801.74,Large (₹10K-50K),Emi,Mobikwik,Web,0,,LEGITIMATE,49,2,0,0,34.9,Medium,0
TXN0002150,2024-10-25,11:19:55,2024-10-25 11:19:55,October,Q4,Friday,11,Friday,43,0,0,vikram898@upi,meena552@paytm,Icici,Axis,Bihar,Kerala,1,625.76,625.76,Small (₹500-2K),Bill Payment,Google Pay,Android,0,,LEGITIMATE,21,1,0,0,13.9,Low,0
TXN0004042,2024-10-25,12:46:24,2024-10-25 12:46:24,October,Q4,Friday,12,Friday,43,0,0,ashok989@okhdfcbank,priya996@paytm,Hdfc,Bob,Telangana,Rajasthan,1,3841.59,3841.59,Medium (₹2K-10K),Bill Payment,Amazon Pay,Web,0,,LEGITIMATE,47,2,0,0,8.8,Low,0
TXN0000030,2024-10-25,13:31:14,2024-10-25 13:31:14,October,Q4,Friday,13,Friday,43,0,0,suresh447@apl,rajesh399@paytm,Sbi,Yes Bank,Uttar Pradesh,West Bengal,1,1750.53,1750.53,Small (₹500-2K),Emi,Paytm,Android,0,,LEGITIMATE,24,2,0,0,27.1,Medium,0
TXN0004895,2024-10-25,14:38:57,2024-10-25 14:38:57,October,Q4,Friday,14,Friday,43,0,0,anita426@upi,priya224@paytm,Hdfc,Canara,Kerala,Odisha,1,61483.47,61483.47,High (₹50K-2L),P2P,Amazon Pay,Ios,0,,LEGITIMATE,58,1,1,0,17.6,Low,0
TXN0003586,2024-10-25,14:39:57,2024-10-25 14:39:57,October,Q4,Friday,14,Friday,43,0,0,dinesh886@upi,sanjay384@apl,Union Bank,Canara,Tamil Nadu,Gujarat,1,56160.37,56160.37,High (₹50K-2L),Recharge,Google Pay,Web,0,,LEGITIMATE,40,2,0,0,26.7,Medium,0
TXN0002489,2024-10-25,15:29:23,2024-10-25 15:29:23,October,Q4,Friday,15,Friday,43,0,0,rekha865@upi,anita764@apl,Sbi,Icici,Uttar Pradesh,Punjab,1,100000.0,100000.0,High (₹50K-2L),P2P,Paytm,Ios,0,,LEGITIMATE,34,2,1,0,35.4,Medium,0
TXN0002217,2024-10-25,19:33:38,2024-10-25 19:33:38,October,Q4,Friday,19,Friday,43,0,0,ravi514@icici,anita861@icici,Canara,Kotak,Delhi,Karnataka,1,56137.1,56137.1,High (₹50K-2L),Bill Payment,Amazon Pay,Android,0,,LEGITIMATE,11,1,0,0,31.8,Medium,0
TXN0000067,2024-10-25,19:46:06,2024-10-25 19:46:06,October,Q4,Friday,19,Friday,43,0,0,manish438@paytm,suresh384@icici,Axis,Bob,West Bengal,Odisha,1,7679.13,7679.13,Medium (₹2K-10K),Emi,Bhim,Android,0,,LEGITIMATE,26,2,0,0,27.8,Medium,0
TXN0002735,2024-10-25,20:33:10,2024-10-25 20:33:10,October,Q4,Friday,20,Friday,43,0,0,sanjay698@paytm,meena486@axisbank,Icici,Kotak,Punjab,Tamil Nadu,1,3748.99,3748.99,Medium (₹2K-10K),Investment,Paytm,Ios,0,,LEGITIMATE,39,2,0,0,3.3,Low,0
TXN0004691,2024-10-25,20:37:01,2024-10-25 20:37:01,October,Q4,Friday,20,Friday,43,0,0,sunita502@okhdfcbank,anita778@ybl,Yes Bank,Kotak,Punjab,Maharashtra,1,15207.84,15207.84,Large (₹10K-50K),P2P,Paytm,Web,0,,LEGITIMATE,28,1,0,0,32.9,Medium,0
TXN0004636,2024-10-25,20:59:02,2024-10-25 20:59:02,October,Q4,Friday,20,Friday,43,0,0,anita483@paytm,suresh634@ybl,Kotak,Kotak,Karnataka,Uttar Pradesh,1,100000.0,100000.0,High (₹50K-2L),Emi,Whatsapp Pay,Ios,0,,LEGITIMATE,22,2,0,0,4.2,Low,0
TXN0001353,2024-10-25,22:26:58,2024-10-25 22:26:58,October,Q4,Friday,22,Friday,43,0,0,deepa437@oksbi,arun795@axisbank,Yes Bank,Yes Bank,West Bengal,Odisha,1,23946.37,23946.37,Large (₹10K-50K),Emi,Google Pay,Ios,0,,LEGITIMATE,14,1,0,0,33.6,Medium,0
TXN0003464,2024-10-26,03:13:12,2024-10-26 03:13:12,October,Q4,Saturday,3,Saturday,43,1,1,dinesh817@apl,sanjay63@paytm,Canara,Canara,Tamil Nadu,Maharashtra,1,2336.56,2336.56,Medium (₹2K-10K),Recharge,Amazon Pay,Web,1,SIM Swap,FRAUD,1,8,1,1,74.1,High,1
TXN0004505,2024-10-26,06:54:20,2024-10-26 06:54:20,October,Q4,Saturday,6,Saturday,43,1,0,meena30@icici,meena196@oksbi,Union Bank,Union Bank,Madhya Pradesh,Uttar Pradesh,1,6041.77,6041.77,Medium (₹2K-10K),Recharge,Paytm,Web,0,,LEGITIMATE,11,1,0,0,31.1,Medium,0
TXN0000816,2024-10-26,06:56:59,2024-10-26 06:56:59,October,Q4,Saturday,6,Saturday,43,1,0,meena179@oksbi,sunita89@axisbank,Hdfc,Kotak,Karnataka,Gujarat,1,8489.21,8489.21,Medium (₹2K-10K),P2P,Mobikwik,Ios,1,OTP Fraud,FRAUD,2,4,0,0,83.2,Critical,1
TXN0000146,2024-10-26,08:07:53,2024-10-26 08:07:53,October,Q4,Saturday,8,Saturday,43,1,0,vikram357@ybl,manish467@axisbank,Yes Bank,Union Bank,Karnataka,Rajasthan,1,11480.22,11480.22,Large (₹10K-50K),Investment,Bhim,Android,0,,LEGITIMATE,11,2,0,0,21.3,Low,0
TXN0001682,2024-10-26,08:20:08,2024-10-26 08:20:08,October,Q4,Saturday,8,Saturday,43,1,0,meena401@paytm,deepa830@ybl,Canara,Yes Bank,Maharashtra,Kerala,1,21055.02,21055.02,Large (₹10K-50K),Bill Payment,Bhim,Web,0,,LEGITIMATE,56,1,0,0,12.8,Low,0
TXN0004242,2024-10-26,11:35:07,2024-10-26 11:35:07,October,Q4,Saturday,11,Saturday,43,1,0,ravi257@apl,arun325@apl,Icici,Icici,Maharashtra,Rajasthan,1,3995.91,3995.91,Medium (₹2K-10K),Emi,Mobikwik,Android,0,,LEGITIMATE,56,2,0,0,37.2,Medium,0
TXN0001357,2024-10-26,14:43:01,2024-10-26 14:43:01,October,Q4,Saturday,14,Saturday,43,1,0,manish599@oksbi,vikram674@upi,Canara,Kotak,Telangana,Maharashtra,1,11350.61,11350.61,Large (₹10K-50K),Recharge,Paytm,Web,0,,LEGITIMATE,36,1,1,0,1.0,Low,0
TXN0000083,2024-10-26,15:48:47,2024-10-26 15:48:47,October,Q4,Saturday,15,Saturday,43,1,0,sanjay240@axisbank,kavitha989@apl,Icici,Canara,Maharashtra,Uttar Pradesh,1,3660.52,3660.52,Medium (₹2K-10K),Emi,Whatsapp Pay,Ios,0,,LEGITIMATE,51,1,0,0,36.3,Medium,0
TXN0000299,2024-10-26,16:53:56,2024-10-26 16:53:56,October,Q4,Saturday,16,Saturday,43,1,0,vikram745@oksbi,manish902@upi,Yes Bank,Icici,Rajasthan,Delhi,1,40048.26,40048.26,Large (₹10K-50K),P2M,Amazon Pay,Web,0,,LEGITIMATE,51,1,0,0,38.5,Medium,0
TXN0003496,2024-10-26,19:18:54,2024-10-26 19:18:54,October,Q4,Saturday,19,Saturday,43,1,0,meena112@okhdfcbank,meena365@axisbank,Canara,Bob,Telangana,West Bengal,1,5600.64,5600.64,Medium (₹2K-10K),Emi,Whatsapp Pay,Web,0,,LEGITIMATE,29,2,1,0,11.4,Low,0
TXN0000746,2024-10-26,20:09:04,2024-10-26 20:09:04,October,Q4,Saturday,20,Saturday,43,1,0,manish897@ybl,priya391@ybl,Yes Bank,Canara,Tamil Nadu,Punjab,1,40063.48,40063.48,Large (₹10K-50K),Investment,Paytm,Ios,0,,LEGITIMATE,57,1,1,0,5.4,Low,0
TXN0002764,2024-10-26,21:02:16,2024-10-26 21:02:16,October,Q4,Saturday,21,Saturday,43,1,0,rekha283@paytm,manish365@okhdfcbank,Bob,Icici,Odisha,Gujarat,1,4918.26,4918.26,Medium (₹2K-10K),Bill Payment,Amazon Pay,Web,0,,LEGITIMATE,39,1,0,0,27.6,Medium,0
TXN0003839,2024-10-26,22:16:26,2024-10-26 22:16:26,October,Q4,Saturday,22,Saturday,43,1,0,rekha862@upi,anita880@upi,Pnb,Icici,Karnataka,Bihar,1,1485.71,1485.71,Small (₹500-2K),Recharge,Google Pay,Ios,0,,LEGITIMATE,49,1,0,0,15.3,Low,0
TXN0000165,2024-10-26,22:18:40,2024-10-26 22:18:40,October,Q4,Saturday,22,Saturday,43,1,0,arun786@upi,rekha719@upi,Sbi,Yes Bank,Delhi,Maharashtra,1,7218.1,7218.1,Medium (₹2K-10K),P2P,Phonepe,Ios,0,,LEGITIMATE,7,1,0,0,4.2,Low,0
TXN0002523,2024-10-26,22:54:47,2024-10-26 22:54:47,October,Q4,Saturday,22,Saturday,43,1,0,meena286@apl,neha613@okhdfcbank,Union Bank,Kotak,Karnataka,Delhi,1,1333.02,1333.02,Small (₹500-2K),Recharge,Google Pay,Web,0,,LEGITIMATE,40,1,0,0,28.8,Medium,0
TXN0003833,2024-10-26,22:56:51,2024-10-26 22:56:51,October,Q4,Saturday,22,Saturday,43,1,0,pooja823@apl,dinesh23@upi,Bob,Hdfc,West Bengal,Uttar Pradesh,1,827.41,827.41,Small (₹500-2K),Recharge,Amazon Pay,Ios,0,,LEGITIMATE,37,1,1,0,3.6,Low,0
TXN0003443,2024-10-27,06:38:19,2024-10-27 06:38:19,October,Q4,Sunday,6,Sunday,43,1,0,sunita170@ybl,manish671@upi,Axis,Union Bank,Karnataka,Karnataka,0,2661.45,2661.45,Medium (₹2K-10K),P2M,Paytm,Android,0,,LEGITIMATE,25,1,0,0,8.3,Low,0
TXN0001995,2024-10-27,08:46:27,2024-10-27 08:46:27,October,Q4,Sunday,8,Sunday,43,1,0,ashok608@icici,amit667@axisbank,Axis,Hdfc,Telangana,Kerala,1,8621.97,8621.97,Medium (₹2K-10K),Investment,Paytm,Web,0,,LEGITIMATE,42,1,0,0,13.4,Low,0
TXN0001851,2024-10-27,09:43:22,2024-10-27 09:43:22,October,Q4,Sunday,9,Sunday,43,1,0,dinesh33@axisbank,arun463@okhdfcbank,Pnb,Kotak,Telangana,Uttar Pradesh,1,63231.83,63231.83,High (₹50K-2L),P2M,Paytm,Web,0,,LEGITIMATE,16,1,0,0,1.2,Low,0
TXN0003451,2024-10-27,10:13:52,2024-10-27 10:13:52,October,Q4,Sunday,10,Sunday,43,1,0,vikram955@oksbi,priya916@upi,Bob,Yes Bank,Odisha,Gujarat,1,3554.47,3554.47,Medium (₹2K-10K),Investment,Paytm,Web,0,,LEGITIMATE,12,1,0,0,15.2,Low,0
TXN0004015,2024-10-27,11:07:23,2024-10-27 11:07:23,October,Q4,Sunday,11,Sunday,43,1,0,anita944@paytm,vikram271@axisbank,Canara,Sbi,Delhi,Tamil Nadu,1,32237.88,32237.88,Large (₹10K-50K),P2P,Paytm,Web,0,,LEGITIMATE,37,1,1,0,34.6,Medium,0
TXN0000976,2024-10-27,11:36:11,2024-10-27 11:36:11,October,Q4,Sunday,11,Sunday,43,1,0,sanjay72@icici,priya340@axisbank,Yes Bank,Hdfc,Karnataka,Odisha,1,5492.42,5492.42,Medium (₹2K-10K),Recharge,Amazon Pay,Ios,0,,LEGITIMATE,57,2,0,0,27.0,Medium,0
TXN0000036,2024-10-27,14:56:28,2024-10-27 14:56:28,October,Q4,Sunday,14,Sunday,43,1,0,pooja769@apl,ashok625@upi,Canara,Bob,Bihar,Haryana,1,1214.78,1214.78,Small (₹500-2K),Recharge,Paytm,Web,0,,LEGITIMATE,25,1,0,0,14.1,Low,0
TXN0001376,2024-10-27,15:41:10,2024-10-27 15:41:10,October,Q4,Sunday,15,Sunday,43,1,0,pooja233@icici,kavitha93@upi,Axis,Sbi,Karnataka,Kerala,1,58024.05,58024.05,High (₹50K-2L),Investment,Paytm,Android,0,,LEGITIMATE,40,2,1,0,34.3,Medium,0
TXN0002637,2024-10-27,17:08:18,2024-10-27 17:08:18,October,Q4,Sunday,17,Sunday,43,1,0,deepa550@okhdfcbank,dinesh894@oksbi,Axis,Pnb,Kerala,Gujarat,1,45266.33,45266.33,Large (₹10K-50K),P2M,Phonepe,Web,0,,LEGITIMATE,45,1,0,0,26.9,Medium,0
TXN0002989,2024-10-27,18:39:30,2024-10-27 18:39:30,October,Q4,Sunday,18,Sunday,43,1,0,nisha251@axisbank,nisha785@axisbank,Union Bank,Bob,Gujarat,Delhi,1,44926.35,44926.35,Large (₹10K-50K),Investment,Bhim,Web,0,,LEGITIMATE,46,1,1,0,10.6,Low,0
TXN0001277,2024-10-27,20:11:12,2024-10-27 20:11:12,October,Q4,Sunday,20,Sunday,43,1,0,arun445@ybl,amit669@oksbi,Pnb,Axis,Uttar Pradesh,Bihar,1,1685.19,1685.19,Small (₹500-2K),Emi,Bhim,Android,0,,LEGITIMATE,40,1,0,0,39.2,Medium,0
TXN0003934,2024-10-27,20:33:04,2024-10-27 20:33:04,October,Q4,Sunday,20,Sunday,43,1,0,dinesh178@upi,dinesh502@okhdfcbank,Bob,Canara,Odisha,Delhi,1,10928.57,10928.57,Large (₹10K-50K),Emi,Bhim,Web,0,,LEGITIMATE,42,2,1,0,30.6,Medium,0
TXN0001586,2024-10-27,22:13:09,2024-10-27 22:13:09,October,Q4,Sunday,22,Sunday,43,1,0,pooja383@axisbank,priya448@paytm,Union Bank,Icici,Bihar,Odisha,1,39150.4,39150.4,Large (₹10K-50K),Investment,Amazon Pay,Android,0,,LEGITIMATE,15,1,0,0,17.7,Low,0
TXN0000291,2024-10-27,22:15:15,2024-10-27 22:15:15,October,Q4,Sunday,22,Sunday,43,1,0,amit273@upi,manish702@okhdfcbank,Icici,Icici,West Bengal,Telangana,1,32741.58,32741.58,Large (₹10K-50K),Investment,Bhim,Android,0,,LEGITIMATE,30,1,1,0,5.4,Low,0
TXN0003283,2024-10-27,23:14:08,2024-10-27 23:14:08,October,Q4,Sunday,23,Sunday,43,1,0,neha658@icici,meena538@oksbi,Union Bank,Union Bank,Punjab,Bihar,1,99056.13,99056.13,High (₹50K-2L),Bill Payment,Amazon Pay,Web,1,Social Engineering,FRAUD,1,10,0,1,88.0,Critical,1
TXN0001031,2024-10-28,09:17:53,2024-10-28 09:17:53,October,Q4,Monday,9,Monday,44,0,0,sanjay698@icici,suresh386@axisbank,Yes Bank,Sbi,Gujarat,Rajasthan,1,19051.96,19051.96,Large (₹10K-50K),P2M,Amazon Pay,Ios,0,,LEGITIMATE,49,1,0,0,2.4,Low,0
TXN0000057,2024-10-28,09:57:40,2024-10-28 09:57:40,October,Q4,Monday,9,Monday,44,0,0,priya317@apl,priya594@paytm,Yes Bank,Pnb,Tamil Nadu,Punjab,1,42170.26,42170.26,Large (₹10K-50K),P2M,Amazon Pay,Android,0,,LEGITIMATE,21,1,1,0,29.6,Medium,0
TXN0001832,2024-10-28,10:17:29,2024-10-28 10:17:29,October,Q4,Monday,10,Monday,44,0,0,dinesh763@apl,anita126@icici,Sbi,Bob,Tamil Nadu,Rajasthan,1,1978.6,1978.6,Small (₹500-2K),Bill Payment,Bhim,Android,0,,LEGITIMATE,37,2,0,0,14.4,Low,0
TXN0004408,2024-10-28,10:40:19,2024-10-28 10:40:19,October,Q4,Monday,10,Monday,44,0,0,ravi204@paytm,rajesh983@paytm,Yes Bank,Union Bank,Odisha,Odisha,0,9560.56,9560.56,Medium (₹2K-10K),Bill Payment,Google Pay,Web,0,,LEGITIMATE,40,2,0,0,4.5,Low,0
TXN0003874,2024-10-28,10:49:29,2024-10-28 10:49:29,October,Q4,Monday,10,Monday,44,0,0,anita41@ybl,kavitha838@ybl,Icici,Pnb,Maharashtra,West Bengal,1,764.96,764.96,Small (₹500-2K),Investment,Mobikwik,Ios,0,,LEGITIMATE,14,1,0,0,21.1,Low,0
TXN0004765,2024-10-28,11:25:40,2024-10-28 11:25:40,October,Q4,Monday,11,Monday,44,0,0,kavitha360@upi,priya601@oksbi,Axis,Icici,Madhya Pradesh,Maharashtra,1,10613.39,10613.39,Large (₹10K-50K),P2M,Amazon Pay,Android,0,,LEGITIMATE,31,1,0,0,18.9,Low,0
TXN0004201,2024-10-28,12:18:37,2024-10-28 12:18:37,October,Q4,Monday,12,Monday,44,0,0,kavitha156@axisbank,anita852@icici,Pnb,Yes Bank,Gujarat,Madhya Pradesh,1,8210.3,8210.3,Medium (₹2K-10K),P2P,Mobikwik,Web,0,,LEGITIMATE,55,1,1,0,18.3,Low,0
TXN0004930,2024-10-28,13:59:20,2024-10-28 13:59:20,October,Q4,Monday,13,Monday,44,0,0,manish794@oksbi,dinesh666@upi,Icici,Bob,Bihar,Telangana,1,7862.44,7862.44,Medium (₹2K-10K),P2M,Amazon Pay,Android,0,,LEGITIMATE,12,2,0,0,37.3,Medium,0
TXN0000005,2024-10-28,16:13:41,2024-10-28 16:13:41,October,Q4,Monday,16,Monday,44,0,0,meena406@apl,vikram272@icici,Axis,Sbi,Madhya Pradesh,Rajasthan,1,5703.13,5703.13,Medium (₹2K-10K),P2P,Paytm,Ios,0,,LEGITIMATE,9,1,1,0,10.6,Low,0
TXN0000742,2024-10-28,17:34:14,2024-10-28 17:34:14,October,Q4,Monday,17,Monday,44,0,0,arun171@paytm,neha103@icici,Axis,Pnb,Telangana,Kerala,1,448.3,448.3,Micro (<₹500),P2P,Amazon Pay,Android,0,,LEGITIMATE,60,1,1,0,25.8,Medium,0
TXN0000318,2024-10-28,18:45:55,2024-10-28 18:45:55,October,Q4,Monday,18,Monday,44,0,0,arun119@oksbi,kavitha955@oksbi,Icici,Hdfc,Bihar,Telangana,1,981.23,981.23,Small (₹500-2K),Bill Payment,Phonepe,Web,0,,LEGITIMATE,18,1,0,0,27.8,Medium,0
TXN0002193,2024-10-28,20:03:21,2024-10-28 20:03:21,October,Q4,Monday,20,Monday,44,0,0,amit325@paytm,meena874@icici,Yes Bank,Icici,Tamil Nadu,Gujarat,1,18531.26,18531.26,Large (₹10K-50K),Emi,Paytm,Web,0,,LEGITIMATE,13,2,0,0,16.7,Low,0
TXN0004385,2024-10-28,20:27:53,2024-10-28 20:27:53,October,Q4,Monday,20,Monday,44,0,0,ashok864@upi,priya960@axisbank,Yes Bank,Yes Bank,Delhi,Punjab,1,13342.4,13342.4,Large (₹10K-50K),Bill Payment,Phonepe,Web,0,,LEGITIMATE,37,1,0,0,38.8,Medium,0
TXN0001597,2024-10-28,22:04:29,2024-10-28 22:04:29,October,Q4,Monday,22,Monday,44,0,0,meena384@paytm,amit157@ybl,Canara,Pnb,Delhi,Punjab,1,2016.2,2016.2,Medium (₹2K-10K),P2P,Whatsapp Pay,Web,0,,LEGITIMATE,41,1,1,0,12.7,Low,0
TXN0003073,2024-10-29,05:28:33,2024-10-29 05:28:33,October,Q4,Tuesday,5,Tuesday,44,0,1,nisha48@paytm,priya434@oksbi,Sbi,Yes Bank,Odisha,Uttar Pradesh,1,2363.01,2363.01,Medium (₹2K-10K),P2P,Google Pay,Ios,1,SIM Swap,FRAUD,3,5,0,1,75.5,Critical,1
